seqnames	strand	sum_count	CAGE_ID	prime5.TR	prime3.TR	transcript_id	CAGE.cluster.start	CAGE.cluster.end	CAGE_significance	score	support	TX_ID	TX_nov_ID	Ref.prime3.TR	TES	cmp_ref	class_code	gene	CAGE_cluster_width	cluster_ID	cluster_start	cluster_end	cluster_width	cluster_center	cluster_peak	final_TX_ID
NC_001491.2	+	2	CAGE_cluster_986	135793	136465	302247	135766	135799	**	1078.570326135	4	5760	TX_nov_ID_1023	136464	91	ORF75	5`-short	ORF75	34	cluster_3	135791	135794	4	135792	135791	275
NC_001491.2	+	2	CAGE_cluster_990	136077	136464	347490	136075	136092	**	1775.970039273	5	12183	TX_nov_ID_1028	136464	91	ORF75	5`-short	ORF75	18	cluster_1	136075	136091	17	136083	136088	276
NC_001491.2	+	3	CAGE_cluster_1009	138099	138876	67985	138095	138119	**	1177.808266601	5	16466	TX_nov_ID_1043	138877	95	ORF67.1	5`-short	ORF67	25	cluster_1	138095	138118	24	138105	138098	277
NC_001491.2	+	3	CAGE_cluster_1010	138213	138877	196208	138160	138216	***	7209.714970452	7	10	TX_nov_ID_1041	138877	95	ORF67.1	5`-short	ORF67	57	cluster_2	138195	138216	22	138206	138216	7
NC_001491.2	+	3	CAGE_cluster_1013	138397	138875	219060	138374	138430	**	1734.781424529	4	1827	TX_nov_ID_1039	138877	95	ORF67.1	5`-short	ORF67	57	cluster_1	138374	138414	41	138396	138374	8
NC_001491.2	+	3	CAGE_cluster_1013	138420	138874	354805	138374	138430	**	1734.781424529	4	2024	TX_nov_ID_1039	138877	95	ORF67.1	5`-short	ORF67	57	cluster_2	138415	138430	16	138422	138418	278
NC_001491.2	+	3	CAGE_cluster_1016	138563	138874	63642	138520	138574	**	2360.237976993	5	441	TX_nov_ID_1037	138877	95	ORF67.1	5`-short	ORF67	55	cluster_2	138552	138574	23	138564	138566	279
NC_001491.2	+	3	CAGE_cluster_113	15731	16356	64840	15731	15755	***	1764.55108293	6	9591	TX_nov_ID_122	16341	15	ORF12-AT	c	ORF12	25	cluster_1	15731	15731	1	15731	15731	280
NC_001491.2	+	3	CAGE_cluster_138	17957	20387	99366	17951	18020	***	63752.914516575	9	322	TX_nov_ID_140	20385	16	ORF14	5`-long	ORF14	70	cluster_1	17951	17974	24	17963	17967	20
NC_001491.2	+	3	CAGE_cluster_138	17958	20387	358626	17951	18020	***	63752.914516575	9	322	TX_nov_ID_140	20385	16	ORF14	5`-long	ORF14	70	cluster_1	17951	17974	24	17963	17967	20
NC_001491.2	+	3	CAGE_cluster_141	18136	20387	163486	18128	18154	**	1741.107978909	4	302	TX_nov_ID_153	20385	16	ORF14	5`-short	ORF14	27	cluster_1	18128	18154	27	18142	18151	24
NC_001491.2	+	3	CAGE_cluster_141	18137	20387	248948	18128	18154	**	1741.107978909	4	302	TX_nov_ID_153	20385	16	ORF14	5`-short	ORF14	27	cluster_1	18128	18154	27	18142	18151	24
NC_001491.2	+	3	CAGE_cluster_141	18146	20387	117717	18128	18154	**	1741.107978909	4	302	TX_nov_ID_153	20385	16	ORF14	5`-short	ORF14	27	cluster_1	18128	18154	27	18142	18151	24
NC_001491.2	+	3	CAGE_cluster_144	18377	20387	137202	18363	18382	**	911.84827591	4	1268	TX_nov_ID_149	20385	16	ORF14	5`-short	ORF14	20	cluster_1	18364	18379	16	18372	18370	281
NC_001491.2	+	3	CAGE_cluster_144	18378	20387	463554	18363	18382	**	911.84827591	4	1268	TX_nov_ID_149	20385	16	ORF14	5`-short	ORF14	20	cluster_1	18364	18379	16	18372	18370	281
NC_001491.2	+	3	CAGE_cluster_147	18494	20387	274540	18485	18515	**	1156.840041188	4	61	TX_nov_ID_162	20385	16	ORF14	5`-short	ORF14	31	cluster_1	18487	18515	29	18501	18487	25
NC_001491.2	+	3	CAGE_cluster_155	18976	20387	414275	18970	18982	*	216.982829299	2	234	TX_nov_ID_167	20385	16	ORF14.5	5`-long	ORF14	13	cluster_1	18970	18982	13	18976	18979	26
NC_001491.2	+	3	CAGE_cluster_158	19168	20387	151166	19150	19171	**	414.72852833	3	348	TX_nov_ID_138	20385	16	ORF14.5	5`-long	ORF14	22	cluster_1	19150	19171	22	19160	19152	282
NC_001491.2	+	3	CAGE_cluster_159	19227	20387	330916	19217	19290	***	1928.332629883	6	276	TX_nov_ID_142	20385	16	ORF14.5	5`-long	ORF14	74	cluster_1	19217	19241	25	19228	19224	283
NC_001491.2	+	3	CAGE_cluster_159	19250	20387	343058	19217	19290	***	1928.332629883	6	276	TX_nov_ID_142	20385	16	ORF14.5	5`-long	ORF14	74	cluster_2	19247	19288	42	19268	19287	28
NC_001491.2	+	3	CAGE_cluster_194	26573	27784	435592	26550	26594	**	2342.723223295	5	219	TX_nov_ID_201	27784	21	ORF19	5`-short	ORF19	45	cluster_1	26550	26592	43	26571	26566	40
NC_001491.2	+	3	CAGE_cluster_196	27260	27784	218999	27257	27281	***	3596.028037044	8	429	TX_nov_ID_206	27784	21	ORF19	5`-short	ORF19	25	cluster_1	27258	27281	24	27269	27258	42
NC_001491.2	+	3	CAGE_cluster_229	35178	36375	2162	35176	35192	**	670.497568528	3	9369	TX_nov_ID_227	36380	27	ORF23.5	5`-long	ORF23	17	cluster_1	35176	35179	4	35178	35177	51
NC_001491.2	+	3	CAGE_cluster_243	36145	36380	234854	36144	36163	*	302.909228319	2	783	TX_nov_ID_236	36380	27	ORF23.5	5`-short	ORF23	20	cluster_1	36145	36151	7	36148	36148	284
NC_001491.2	+	3	CAGE_cluster_317	45785	46890	88306	45784	45803	***	1854.987590409	6	510	TX_nov_ID_251	46890	30	ORF24.7	5`-long	ORF24	20	cluster_1	45784	45789	6	45786	45786	285
NC_001491.2	+	3	CAGE_cluster_318	45833	46890	202174	45832	45840	***	853.930812869	3	1133	TX_nov_ID_262	46890	30	ORF24.7	5`-short	ORF24	9	cluster_1	45832	45840	9	45836	45839	56
NC_001491.2	+	3	CAGE_cluster_343	50470	51693	99513	50446	50477	***	6536.845038183	9	1227	TX_nov_ID_297	51693	36	ORF29	5`-long	ORF29	32	cluster_2	50470	50470	1	50470	50470	286
NC_001491.2	+	3	CAGE_cluster_385	56326	59182	332785	56315	56367	**	1608.623685272	4	2648	TX_nov_ID_333	59182	35	ORF31	5`-short	ORF31	53	cluster_2	56326	56342	17	56335	56326	73
NC_001491.2	+	3	CAGE_cluster_385	56337	59182	208619	56315	56367	**	1608.623685272	4	2648	TX_nov_ID_333	59182	35	ORF31	5`-short	ORF31	53	cluster_2	56326	56342	17	56335	56326	73
NC_001491.2	+	3	CAGE_cluster_385	56342	59182	238467	56315	56367	**	1608.623685272	4	2648	TX_nov_ID_333	59182	35	ORF31	5`-short	ORF31	53	cluster_2	56326	56342	17	56335	56326	73
NC_001491.2	+	3	CAGE_cluster_393	56969	59182	236610	56962	56977	*	302.909228319	2	1756	TX_nov_ID_338	59182	35	ORF31	5`-short	ORF31	16	cluster_1	56962	56969	8	56965	56962	77
NC_001491.2	+	3	CAGE_cluster_414	58639	59182	23235	58635	58645	**	761.242765	3	569	TX_nov_ID_319	59182	35	as32-Canonic	x	ORF32	11	cluster_1	58635	58645	11	58640	58635	81
NC_001491.2	+	3	CAGE_cluster_495	69808	71029	199230	69778	69815	***	47409.336119868	9	3513	TX_nov_ID_442	71034	48	ORF38	5`-short	ORF38	38	cluster_2	69796	69815	20	69806	69807	94
NC_001491.2	+	3	CAGE_cluster_548	77646	81894	430454	77588	77665	***	157052.196791096	9	269	TX_nov_ID_547	81894	59	ORF42	5`-short	ORF42	78	cluster_3	77632	77657	26	77646	77645	104
NC_001491.2	+	3	CAGE_cluster_551	78094	81894	33592	78084	78104	**	578.671565242	3	1319	TX_nov_ID_568	81894	59	ORF42	5`-short	ORF42	21	cluster_1	78085	78094	10	78090	78089	107
NC_001491.2	+	3	CAGE_cluster_551	78102	81894	261544	78084	78104	**	578.671565242	3	1319	TX_nov_ID_568	81894	59	ORF42	5`-short	ORF42	21	cluster_2	78102	78102	1	78102	78102	287
NC_001491.2	+	3	CAGE_cluster_552	78129	81894	307518	78129	78149	**	756.423967548	3	991	TX_nov_ID_563	81894	59	ORF42	5`-short	ORF42	21	cluster_1	78129	78137	9	78132	78130	108
NC_001491.2	+	3	CAGE_cluster_563	78667	81894	252328	78667	78688	**	464.989307404	3	1890	TX_nov_ID_572	81894	59	ORF42	5`-short	ORF42	22	cluster_1	78667	78679	13	78674	78671	122
NC_001491.2	+	3	CAGE_cluster_567	78941	81894	88104	78900	78969	**	1928.975080859	5	1413	TX_nov_ID_570	81894	59	ORF42	5`-short	ORF42	70	cluster_3	78932	78944	13	78938	78932	257
NC_001491.2	+	3	CAGE_cluster_568	79062	81894	295494	79055	79106	**	788.998623818	4	169	TX_nov_ID_544	81894	59	ORF43-L2	c	ORF43	52	cluster_1	79055	79105	51	79081	79076	131
NC_001491.2	+	3	CAGE_cluster_568	79090	81894	286961	79055	79106	**	788.998623818	4	169	TX_nov_ID_544	81894	59	ORF43-L2	c	ORF43	52	cluster_1	79055	79105	51	79081	79076	131
NC_001491.2	+	3	CAGE_cluster_569	79157	81894	284826	79129	79164	***	2180.507617109	7	555	TX_nov_ID_554	81894	59	ORF43-L2	3`-short	ORF43	36	cluster_2	79139	79164	26	79153	79164	135
NC_001491.2	+	3	CAGE_cluster_574	79315	81894	104123	79306	79322	*	216.982829299	2	526	TX_nov_ID_551	81894	59	ORF43-L2	c	ORF43	17	cluster_1	79307	79322	16	79314	79322	288
NC_001491.2	+	3	CAGE_cluster_580	79612	81894	98730	79605	79686	***	1503.278027009	6	538	TX_nov_ID_553	81894	59	ORF43-L3	c	ORF43	82	cluster_1	79605	79620	16	79611	79609	259
NC_001491.2	+	3	CAGE_cluster_580	79641	81894	69906	79605	79686	***	1503.278027009	6	538	TX_nov_ID_553	81894	59	ORF43-L3	c	ORF43	82	cluster_2	79626	79660	35	79643	79636	139
NC_001491.2	+	3	CAGE_cluster_580	79654	81894	468698	79605	79686	***	1503.278027009	6	538	TX_nov_ID_553	81894	59	ORF43-L3	c	ORF43	82	cluster_2	79626	79660	35	79643	79636	139
NC_001491.2	+	3	CAGE_cluster_582	79813	81894	129197	79806	79818	**	755.195961699	3	2525	TX_nov_ID_580	81894	59	ORF43-L4	c	ORF43	13	cluster_1	79807	79818	12	79812	79808	260
NC_001491.2	+	3	CAGE_cluster_582	79817	81894	426931	79806	79818	**	755.195961699	3	2525	TX_nov_ID_580	81894	59	ORF43-L4	c	ORF43	13	cluster_1	79807	79818	12	79812	79808	260
NC_001491.2	+	3	CAGE_cluster_584	79918	81894	121834	79917	79998	***	3838.637537626	6	273	TX_nov_ID_548	81894	59	ORF43-L4	c	ORF43	82	cluster_1	79918	79962	45	79942	79957	146
NC_001491.2	+	3	CAGE_cluster_584	79954	81895	294504	79917	79998	***	3838.637537626	6	4164	TX_nov_ID_548	81894	59	ORF43-L4	3`-short	ORF43	82	cluster_1	79918	79962	45	79942	79957	146
NC_001491.2	+	3	CAGE_cluster_588	80338	81894	153271	80327	80364	**	1025.530533748	4	839	TX_nov_ID_559	81894	59	ORF43-L5	c	ORF43	38	cluster_1	80327	80361	35	80343	80354	153
NC_001491.2	+	3	CAGE_cluster_588	80340	81894	200229	80327	80364	**	1025.530533748	4	839	TX_nov_ID_559	81894	59	ORF43-L5	c	ORF43	38	cluster_1	80327	80361	35	80343	80354	153
NC_001491.2	+	3	CAGE_cluster_612	81925	83090	415117	81892	81934	***	169952.732015682	9	465	TX_nov_ID_600	83096	58	ORF43	5`-short	ORF43	43	cluster_2	81901	81934	34	81917	81919	161
NC_001491.2	+	3	CAGE_cluster_650	86925	87824	150574	86903	86937	*	552.440729332	2	989	TX_nov_ID_672	87824	60	ORF46	5`-short	ORF46	35	cluster_1	86904	86930	27	86917	86904	163
NC_001491.2	+	3	CAGE_cluster_685	90639	93028	236306	90621	90748	***	97815.579059717	9	1244	TX_nov_ID_690	93028	64	ORF50-ORF51-PC-Long-2	5`-long	ORF50	128	cluster_1	90635	90656	22	90646	90650	168
NC_001491.2	+	3	CAGE_cluster_686	90797	93028	29557	90774	90805	***	2603.704607696	6	1785	TX_nov_ID_705	93028	64	ORF50-ORF51-Canonic	5`-short	ORF50	32	cluster_2	90780	90805	26	90792	90784	175
NC_001491.2	+	3	CAGE_cluster_686	90804	93028	383783	90774	90805	***	2603.704607696	6	1785	TX_nov_ID_705	93028	64	ORF50-ORF51-Canonic	5`-short	ORF50	32	cluster_2	90780	90805	26	90792	90784	175
NC_001491.2	+	3	CAGE_cluster_688	90946	93028	199178	90944	90988	**	1192.429410285	5	9431	TX_nov_ID_700	93028	64	ORF50-ORF51-Canonic	5`-short	ORF50	45	cluster_1	90946	90950	5	90948	90947	176
NC_001491.2	+	3	CAGE_cluster_688	90988	93028	136902	90944	90988	**	1192.429410285	5	9431	TX_nov_ID_700	93028	64	ORF50-ORF51-Canonic	5`-short	ORF50	45	cluster_4	90988	90988	1	90988	90988	289
NC_001491.2	+	3	CAGE_cluster_705	92402	93026	101649	92370	92459	***	52428.621414893	9	380	TX_nov_ID_693	93028	64	ORF51	5`-long	ORF51	90	cluster_1	92370	92406	37	92387	92378	182
NC_001491.2	+	3	CAGE_cluster_705	92430	93034	269792	92370	92459	***	52428.621414893	9	495	TX_nov_ID_693	93028	64	ORF51	5`-long	ORF51	90	cluster_2	92407	92435	29	92420	92409	290
NC_001491.2	+	3	CAGE_cluster_705	92448	93026	245828	92370	92459	***	52428.621414893	9	380	TX_nov_ID_693	93028	64	ORF51	5`-long	ORF51	90	cluster_3	92436	92455	20	92445	92455	291
NC_001491.2	+	3	CAGE_cluster_71	12730	13518	225053	12715	12735	*	310.848616724	1	9638	TX_nov_ID_71	13517	9	ORF11.5	5`-long	ORF11	21	cluster_1	12716	12734	19	12726	12734	183
NC_001491.2	+	3	CAGE_cluster_785	104334	105834	320545	104331	104339	*	322.146358587	2	3011	TX_nov_ID_852	105836	72	ORF58-L4	5`-short	ORF58	9	cluster_1	104331	104339	9	104335	104338	191
NC_001491.2	+	3	CAGE_cluster_835	118858	119864	213916	118852	118905	***	24468.663319812	9	866	TX_nov_ID_895	119857	79	NOIR-Canonic	5`-long	NOIR	54	cluster_1	118852	118858	7	118855	118856	195
NC_001491.2	+	3	CAGE_cluster_835	118901	119866	252871	118852	118905	***	24468.663319812	9	3042	TX_nov_ID_895	119857	79	NOIR-Canonic	5`-short	NOIR	54	cluster_4	118900	118905	6	118903	118900	292
NC_001491.2	+	3	CAGE_cluster_858	121777	122451	103972	121767	121848	***	6916.887839442	8	23	TX_nov_ID_910	122451	78	nct65-Long	5`-long	ORF65	82	cluster_1	121768	121777	10	121773	121769	269
NC_001491.2	+	3	CAGE_cluster_860	121945	122451	15816	121909	122130	***	12115.533886499	8	98	TX_nov_ID_908	122451	78	nct65-Canonic	5`-long	ORF65	222	cluster_1	121909	121954	46	121934	121953	204
NC_001491.2	+	3	CAGE_cluster_860	122046	122451	156947	121909	122130	***	12115.533886499	8	98	TX_nov_ID_908	122451	78	nct65-Canonic	5`-long	ORF65	222	cluster_4	122027	122055	29	122041	122047	206
NC_001491.2	+	3	CAGE_cluster_862	122305	122451	164571	122244	122310	***	12391.898973137	9	246	TX_nov_ID_913	122451	78	nct65-Short	5`-short	ORF65	67	cluster_6	122305	122308	4	122306	122308	293
NC_001491.2	+	3	CAGE_cluster_866	122737	123602	277777	122737	122762	***	1793.125837684	6	371	TX_nov_ID_936	123602	82	ORF66	5`-long	ORF66	26	cluster_1	122737	122737	1	122737	122737	294
NC_001491.2	+	3	CAGE_cluster_902	127912	128947	391040	127912	127926	***	1115.946513877	3	913	TX_nov_ID_956	128944	88	ORF70	5`-short	ORF70	15	cluster_1	127912	127926	15	127919	127926	216
NC_001491.2	+	3	CAGE_cluster_902	127922	128947	17873	127912	127926	***	1115.946513877	3	913	TX_nov_ID_956	128944	88	ORF70	5`-short	ORF70	15	cluster_1	127912	127926	15	127919	127926	216
NC_001491.2	+	3	CAGE_cluster_927	130044	131601	318394	130018	130044	***	6989.263544277	7	235	TX_nov_ID_982	131601	87	ORF71	5`-short	ORF71	27	cluster_1	130018	130044	27	130029	130020	273
NC_001491.2	+	3	CAGE_cluster_929	130270	131596	439702	130267	130284	**	916.772951488	4	12623	TX_nov_ID_975	131598	85	ORF71.5	5`-long	ORF71	18	cluster_1	130268	130284	17	130276	130283	219
NC_001491.2	+	3	CAGE_cluster_952	133006	134250	136746	132976	133015	**	1286.874537855	4	558	TX_nov_ID_995	134249	89	ORF73	5`-short	ORF73	40	cluster_2	133002	133015	14	133010	133013	225
NC_001491.2	+	3	CAGE_cluster_977	134995	136470	246546	134991	135022	**	1468.191747208	5	521	TX_nov_ID_1017	136464	91	ORF75	5`-long	ORF75	32	cluster_1	134995	135000	6	134998	134995	230
NC_001491.2	+	3	CAGE_cluster_977	135006	136470	204950	134991	135022	**	1468.191747208	5	521	TX_nov_ID_1017	136464	91	ORF75	5`-long	ORF75	32	cluster_2	135006	135022	17	135016	135013	231
NC_001491.2	+	3	CAGE_cluster_977	135022	136470	218386	134991	135022	**	1468.191747208	5	521	TX_nov_ID_1017	136464	91	ORF75	5`-long	ORF75	32	cluster_2	135006	135022	17	135016	135013	231
NC_001491.2	+	3	CAGE_cluster_984	135594	136470	58989	135558	135634	***	215265.606095585	9	205	TX_nov_ID_1018	136464	91	ORF75	5`-short	ORF75	77	cluster_1	135558	135599	42	135579	135581	232
NC_001491.2	+	3	CAGE_cluster_984	135624	136470	68119	135558	135634	***	215265.606095585	9	205	TX_nov_ID_1018	136464	91	ORF75	5`-short	ORF75	77	cluster_2	135606	135630	25	135619	135613	233
NC_001491.2	+	3	CAGE_cluster_985	135668	136470	226807	135655	135685	***	6537.26911513	7	346	TX_nov_ID_1022	136464	91	ORF75	5`-short	ORF75	31	cluster_1	135656	135685	30	135671	135684	235
NC_001491.2	+	3	CAGE_cluster_990	136075	136470	26968	136075	136092	**	1775.970039273	5	900	TX_nov_ID_1028	136464	91	ORF75	5`-short	ORF75	18	cluster_1	136075	136091	17	136083	136088	276
NC_001491.2	+	3	CAGE_cluster_990	136079	136470	69201	136075	136092	**	1775.970039273	5	900	TX_nov_ID_1028	136464	91	ORF75	5`-short	ORF75	18	cluster_1	136075	136091	17	136083	136088	276
NC_001491.2	+	4	CAGE_cluster_1007	137915	138875	133329	137801	137970	***	598827.546323734	9	343	TX_nov_ID_1034	138877	95	ORF67.1	5`-short	ORF67	170	cluster_5	137891	137924	34	137907	137911	3
NC_001491.2	+	4	CAGE_cluster_1007	137961	138877	208216	137801	137970	***	598827.546323734	9	33	TX_nov_ID_1034	138877	95	ORF67.1	5`-short	ORF67	170	cluster_7	137961	137970	10	137965	137965	295
NC_001491.2	+	4	CAGE_cluster_115	15828	20387	23484	15815	15859	**	1109.593974941	5	3520	TX_nov_ID_146	20385	16	ORF14-L2	5`-long	ORF14	45	cluster_2	15822	15830	9	15826	15828	14
NC_001491.2	+	4	CAGE_cluster_131	17473	20387	92608	17444	17474	***	1602.339141163	6	31	TX_nov_ID_151	20385	16	ORF14-L6	5`-long	ORF14	31	cluster_1	17452	17473	22	17462	17455	296
NC_001491.2	+	4	CAGE_cluster_132	17511	20387	357800	17500	17527	***	853.930812869	3	353	TX_nov_ID_155	20385	16	ORF14-L6	5`-short	ORF14	28	cluster_2	17511	17521	11	17516	17518	244
NC_001491.2	+	4	CAGE_cluster_138	18016	20387	114368	17951	18020	***	63752.914516575	9	322	TX_nov_ID_140	20385	16	ORF14	5`-short	ORF14	70	cluster_4	18011	18020	10	18015	18016	23
NC_001491.2	+	4	CAGE_cluster_138	18020	20387	320709	17951	18020	***	63752.914516575	9	322	TX_nov_ID_140	20385	16	ORF14	5`-short	ORF14	70	cluster_4	18011	18020	10	18015	18016	23
NC_001491.2	+	4	CAGE_cluster_140	18090	20387	220015	18090	18097	**	2123.034758364	5	279	TX_nov_ID_148	20385	16	ORF14	5`-short	ORF14	8	cluster_1	18090	18097	8	18094	18093	297
NC_001491.2	+	4	CAGE_cluster_141	18128	20387	185310	18128	18154	**	1741.107978909	4	302	TX_nov_ID_153	20385	16	ORF14	5`-short	ORF14	27	cluster_1	18128	18154	27	18142	18151	24
NC_001491.2	+	4	CAGE_cluster_141	18131	20387	9088	18128	18154	**	1741.107978909	4	302	TX_nov_ID_153	20385	16	ORF14	5`-short	ORF14	27	cluster_1	18128	18154	27	18142	18151	24
NC_001491.2	+	4	CAGE_cluster_147	18500	20387	196866	18485	18515	**	1156.840041188	4	61	TX_nov_ID_162	20385	16	ORF14	5`-short	ORF14	31	cluster_1	18487	18515	29	18501	18487	25
NC_001491.2	+	4	CAGE_cluster_147	18505	20387	241902	18485	18515	**	1156.840041188	4	61	TX_nov_ID_162	20385	16	ORF14	5`-short	ORF14	31	cluster_1	18487	18515	29	18501	18487	25
NC_001491.2	+	4	CAGE_cluster_157	19094	20387	116385	19085	19110	**	597.90869551	3	735	TX_nov_ID_131	20385	16	ORF14.5	5`-long	ORF14	26	cluster_1	19085	19109	25	19096	19091	298
NC_001491.2	+	4	CAGE_cluster_157	19102	20387	162398	19085	19110	**	597.90869551	3	735	TX_nov_ID_131	20385	16	ORF14.5	5`-long	ORF14	26	cluster_1	19085	19109	25	19096	19091	298
NC_001491.2	+	4	CAGE_cluster_158	19158	20387	75935	19150	19171	**	414.72852833	3	348	TX_nov_ID_138	20385	16	ORF14.5	5`-long	ORF14	22	cluster_1	19150	19171	22	19160	19152	282
NC_001491.2	+	4	CAGE_cluster_160	19328	20387	61274	19322	19347	**	1734.34633006	5	224	TX_nov_ID_147	20385	16	ORF14.5	5`-long	ORF14	26	cluster_1	19322	19347	26	19333	19331	29
NC_001491.2	+	4	CAGE_cluster_17	2694	3634	307332	2650	2702	***	46784.823665342	9	79	TX_nov_ID_8	3632	1	ORF3	5`-short	ORF3	53	cluster_3	2679	2702	24	2690	2702	39
NC_001491.2	+	4	CAGE_cluster_21	3041	3634	355127	3040	3063	**	1304.354588422	4	193	TX_nov_ID_13	3632	1	ORF3	5`-short	ORF3	24	cluster_1	3040	3045	6	3042	3043	45
NC_001491.2	+	4	CAGE_cluster_214	33216	36380	191119	33216	33240	***	11862.110589904	8	722	TX_nov_ID_218	36380	27	ORF23	5`-long	ORF23	25	cluster_1	33216	33224	9	33220	33224	299
NC_001491.2	+	4	CAGE_cluster_243	36161	36380	137383	36144	36163	*	302.909228319	2	783	TX_nov_ID_236	36380	27	ORF23.5	5`-short	ORF23	20	cluster_2	36158	36163	6	36161	36158	300
NC_001491.2	+	4	CAGE_cluster_335	48536	51693	216429	48529	48568	***	2831.970866237	6	3361	TX_nov_ID_300	51693	36	ORF28-ORF29-PC-Short	5`-long	ORF28	40	cluster_1	48529	48540	12	48534	48532	57
NC_001491.2	+	4	CAGE_cluster_405	58019	59182	58157	58019	58031	**	734.095873604	4	1383	TX_nov_ID_332	59182	35	as32-Canonic	x	ORF32	13	cluster_1	58019	58029	11	58024	58023	78
NC_001491.2	+	4	CAGE_cluster_467	64700	65090	167294	64623	64708	***	64267.893626209	9	161	TX_nov_ID_398	65093	42	ORF34	5`-short	ORF34	86	cluster_3	64688	64708	21	64698	64690	301
NC_001491.2	+	4	CAGE_cluster_505	70251	71038	157837	70249	70272	***	853.930812869	3	543	TX_nov_ID_444	71034	48	ORF38	5`-short	ORF38	24	cluster_1	70249	70271	23	70260	70249	96
NC_001491.2	+	4	CAGE_cluster_505	70265	71038	113987	70249	70272	***	853.930812869	3	543	TX_nov_ID_444	71034	48	ORF38	5`-short	ORF38	24	cluster_1	70249	70271	23	70260	70249	96
NC_001491.2	+	4	CAGE_cluster_548	77664	81894	308328	77588	77665	***	157052.196791096	9	269	TX_nov_ID_547	81894	59	ORF42	5`-short	ORF42	78	cluster_4	77663	77665	3	77664	77665	252
NC_001491.2	+	4	CAGE_cluster_566	78801	81894	24221	78777	78817	***	4110.76631565	8	2891	TX_nov_ID_582	81894	59	ORF42	5`-short	ORF42	41	cluster_2	78801	78810	10	78806	78809	302
NC_001491.2	+	4	CAGE_cluster_580	79645	81894	80039	79605	79686	***	1503.278027009	6	538	TX_nov_ID_553	81894	59	ORF43-L3	c	ORF43	82	cluster_2	79626	79660	35	79643	79636	139
NC_001491.2	+	4	CAGE_cluster_581	79737	81894	213294	79723	79748	***	4838.967775986	8	719	TX_nov_ID_558	81894	59	ORF43-L3	c	ORF43	26	cluster_1	79724	79748	25	79737	79748	144
NC_001491.2	+	4	CAGE_cluster_584	79924	81894	279031	79917	79998	***	3838.637537626	6	273	TX_nov_ID_548	81894	59	ORF43-L4	c	ORF43	82	cluster_1	79918	79962	45	79942	79957	146
NC_001491.2	+	4	CAGE_cluster_586	80201	81894	241731	80191	80203	**	1292.470910333	4	2199	TX_nov_ID_577	81894	59	ORF43-L5	c	ORF43	13	cluster_1	80193	80202	10	80198	80198	150
NC_001491.2	+	4	CAGE_cluster_588	80358	81898	79381	80327	80364	**	1025.530533748	4	1701	TX_nov_ID_559	81894	59	ORF43-L5	c	ORF43	38	cluster_1	80327	80361	35	80343	80354	153
NC_001491.2	+	4	CAGE_cluster_595	80636	81894	216069	80615	80645	***	1271.226576563	3	126	TX_nov_ID_541	81894	59	ORF43-L6	c	ORF43	31	cluster_1	80615	80645	31	80629	80615	155
NC_001491.2	+	4	CAGE_cluster_605	81311	81894	192671	81290	81334	***	5283.254318131	8	188	TX_nov_ID_545	81894	59	as43	x	ORF43	45	cluster_1	81290	81325	36	81309	81304	303
NC_001491.2	+	4	CAGE_cluster_685	90663	93028	96966	90621	90748	***	97815.579059717	9	1244	TX_nov_ID_690	93028	64	ORF50-ORF51-PC-Long-2	5`-long	ORF50	128	cluster_2	90662	90674	13	90668	90663	169
NC_001491.2	+	4	CAGE_cluster_685	90709	93028	260936	90621	90748	***	97815.579059717	9	1244	TX_nov_ID_690	93028	64	ORF50-ORF51-Canonic	5`-long	ORF50	128	cluster_4	90697	90709	13	90703	90707	172
NC_001491.2	+	4	CAGE_cluster_686	90792	93028	105114	90774	90805	***	2603.704607696	6	1785	TX_nov_ID_705	93028	64	ORF50-ORF51-Canonic	5`-short	ORF50	32	cluster_2	90780	90805	26	90792	90784	175
NC_001491.2	+	4	CAGE_cluster_737	96756	99345	212666	96738	96757	*	302.909228319	2	611	TX_nov_ID_784	99345	68	ORF54-S	5`-long	ORF54	20	cluster_2	96751	96756	6	96754	96753	186
NC_001491.2	+	4	CAGE_cluster_858	121843	122451	166419	121767	121848	***	6916.887839442	8	23	TX_nov_ID_910	122451	78	nct65-Long	5`-short	ORF65	82	cluster_3	121801	121846	46	121825	121801	304
NC_001491.2	+	4	CAGE_cluster_859	121878	122451	284432	121874	121888	**	763.079738271	3	2169	TX_nov_ID_917	122451	78	nct65-Long	5`-short	ORF65	15	cluster_1	121874	121887	14	121881	121887	203
