seqnames	start	end	strand	TR_ID	exon_combination	prime3	prime5	exon_rank	exon_ID	TR_start	TR_end
NC_001491.2	5804	5952	-	2523	5804-5952::-	5804	5952	1	2526	5804	5952
NC_001491.2	85517	85664	-	2524	85517-85664::-	85517	85664	1	2527	85517	85664
NC_001491.2	118693	118731	-	2525	118693-118731::-, 119104-119211::-	118693	118731	1	2528	118693	119211
NC_001491.2	119104	119211	-	2525	118693-118731::-, 119104-119211::-	119104	119211	2	2529	118693	119211
NC_001491.2	52391	52537	+	2526	52391-52537::+	52537	52391	1	2530	52391	52537
NC_001491.2	29333	29479	+	2527	29333-29479::+	29479	29333	1	2531	29333	29479
NC_001491.2	16090	16237	+	2528	16090-16237::+	16237	16090	1	2532	16090	16237
NC_001491.2	106936	107083	-	2529	106936-107083::-	106936	107083	1	2533	106936	107083
NC_001491.2	10187	10333	-	2530	10187-10333::-	10187	10333	1	2534	10187	10333
NC_001491.2	13554	13698	+	2531	13554-13698::+	13698	13554	1	2535	13554	13698
NC_001491.2	28937	29085	-	2532	28937-29085::-	28937	29085	1	2536	28937	29085
NC_001491.2	137416	137563	+	2533	137416-137563::+	137563	137416	1	2537	137416	137563
NC_001491.2	60529	60676	-	2534	60529-60676::-	60529	60676	1	2538	60529	60676
NC_001491.2	76704	76854	-	2535	76704-76854::-	76704	76854	1	2539	76704	76854
NC_001491.2	50739	50886	+	2536	50739-50886::+	50886	50739	1	2540	50739	50886
NC_001491.2	19638	19787	+	2537	19638-19787::+	19787	19638	1	2541	19638	19787
NC_001491.2	108175	108321	-	2538	108175-108321::-	108175	108321	1	2542	108175	108321
NC_001491.2	24131	24281	-	2539	24131-24281::-	24131	24281	1	2543	24131	24281
NC_001491.2	108585	108733	-	2540	108585-108733::-	108585	108733	1	2544	108585	108733
NC_001491.2	119535	119681	-	2541	119535-119681::-	119535	119681	1	2545	119535	119681
NC_001491.2	64692	64837	+	2542	64692-64837::+	64837	64692	1	2546	64692	64837
NC_001491.2	35461	35610	+	2543	35461-35610::+	35610	35461	1	2547	35461	35610
NC_001491.2	84189	84335	+	2544	84189-84335::+	84335	84189	1	2548	84189	84335
NC_001491.2	118812	118955	+	2545	118812-118955::+	118955	118812	1	2549	118812	118955
NC_001491.2	58490	58636	+	2546	58490-58636::+	58636	58490	1	2550	58490	58636
NC_001491.2	61005	61151	-	2547	61005-61151::-	61005	61151	1	2551	61005	61151
NC_001491.2	135979	136127	+	2548	135979-136127::+	136127	135979	1	2552	135979	136127
NC_001491.2	84364	84510	+	2549	84364-84510::+	84510	84364	1	2553	84364	84510
NC_001491.2	23857	24003	+	2550	23857-24003::+	24003	23857	1	2554	23857	24003
NC_001491.2	1618	1764	+	2551	1618-1764::+	1764	1618	1	2555	1618	1764
NC_001491.2	122048	122196	+	2552	122048-122196::+	122196	122048	1	2556	122048	122196
NC_001491.2	101606	101753	+	2553	101606-101753::+	101753	101606	1	2557	101606	101753
NC_001491.2	11378	11524	-	2554	11378-11524::-	11378	11524	1	2558	11378	11524
NC_001491.2	13619	13766	+	2555	13619-13766::+	13766	13619	1	2559	13619	13766
NC_001491.2	12110	12256	+	2556	12110-12256::+	12256	12110	1	2560	12110	12256
NC_001491.2	55026	55172	-	2557	55026-55172::-	55026	55172	1	2561	55026	55172
NC_001491.2	62397	62544	+	2558	62397-62544::+	62544	62397	1	2562	62397	62544
NC_001491.2	31936	32084	-	2559	31936-32084::-	31936	32084	1	2563	31936	32084
NC_001491.2	111886	112032	-	2560	111886-112032::-	111886	112032	1	2564	111886	112032
NC_001491.2	12471	12618	+	2561	12471-12618::+	12618	12471	1	2565	12471	12618
NC_001491.2	132602	132748	-	2562	132602-132748::-	132602	132748	1	2566	132602	132748
NC_001491.2	88850	88995	-	2563	88850-88995::-	88850	88995	1	2567	88850	88995
NC_001491.2	19683	19829	-	2564	19683-19829::-	19683	19829	1	2568	19683	19829
NC_001491.2	124722	124872	-	2565	124722-124872::-	124722	124872	1	2569	124722	124872
NC_001491.2	29387	29534	-	2566	29387-29534::-	29387	29534	1	2570	29387	29534
NC_001491.2	20710	20856	-	2567	20710-20856::-	20710	20856	1	2571	20710	20856
NC_001491.2	105150	105297	+	2568	105150-105297::+	105297	105150	1	2572	105150	105297
NC_001491.2	124716	124858	-	2569	124716-124858::-	124716	124858	1	2573	124716	124858
NC_001491.2	121805	121951	+	2570	121805-121951::+	121951	121805	1	2574	121805	121951
NC_001491.2	32091	32238	-	2571	32091-32238::-	32091	32238	1	2575	32091	32238
NC_001491.2	90676	90822	+	2572	90676-90822::+	90822	90676	1	2576	90676	90822
NC_001491.2	3215	3362	+	2573	3215-3362::+	3362	3215	1	2577	3215	3362
NC_001491.2	106331	106477	-	2574	106331-106477::-	106331	106477	1	2578	106331	106477
NC_001491.2	2469	2616	-	2575	2469-2616::-	2469	2616	1	2579	2469	2616
NC_001491.2	40960	41106	+	2576	40960-41106::+	41106	40960	1	2580	40960	41106
NC_001491.2	87977	88123	+	2577	87977-88123::+	88123	87977	1	2581	87977	88123
NC_001491.2	15563	15710	+	2578	15563-15710::+	15710	15563	1	2582	15563	15710
NC_001491.2	6417	6563	-	2579	6417-6563::-	6417	6563	1	2583	6417	6563
NC_001491.2	117526	117673	-	2580	117526-117673::-	117526	117673	1	2584	117526	117673
NC_001491.2	54444	54590	+	2581	54444-54590::+	54590	54444	1	2585	54444	54590
NC_001491.2	78129	78276	+	2582	78129-78276::+	78276	78129	1	2586	78129	78276
NC_001491.2	124533	124678	-	2583	124533-124678::-	124533	124678	1	2587	124533	124678
NC_001491.2	106358	106507	-	2584	106358-106507::-	106358	106507	1	2588	106358	106507
NC_001491.2	108584	108730	-	2585	108584-108730::-	108584	108730	1	2589	108584	108730
NC_001491.2	122000	122147	+	2586	122000-122147::+	122147	122000	1	2590	122000	122147
NC_001491.2	76722	76868	+	2587	76722-76868::+	76868	76722	1	2591	76722	76868
NC_001491.2	49897	50041	-	2588	49897-50041::-	49897	50041	1	2592	49897	50041
NC_001491.2	106830	106979	-	2589	106830-106979::-	106830	106979	1	2593	106830	106979
NC_001491.2	70674	70820	+	2590	70674-70820::+	70820	70674	1	2594	70674	70820
NC_001491.2	68327	68471	-	2591	68327-68471::-	68327	68471	1	2595	68327	68471
NC_001491.2	77123	77269	-	2592	77123-77269::-	77123	77269	1	2596	77123	77269
NC_001491.2	12469	12614	+	2593	12469-12614::+	12614	12469	1	2597	12469	12614
NC_001491.2	15115	15262	+	2594	15115-15262::+	15262	15115	1	2598	15115	15262
NC_001491.2	4233	4379	-	2595	4233-4379::-	4233	4379	1	2599	4233	4379
NC_001491.2	69019	69166	+	2596	69019-69166::+	69166	69019	1	2600	69019	69166
NC_001491.2	95199	95345	+	2597	95199-95345::+	95345	95199	1	2601	95199	95345
NC_001491.2	69602	69748	+	2598	69602-69748::+	69748	69602	1	2602	69602	69748
NC_001491.2	55530	55676	+	2599	55530-55676::+	55676	55530	1	2603	55530	55676
NC_001491.2	86260	86407	+	2600	86260-86407::+	86407	86260	1	2604	86260	86407
NC_001491.2	5128	5275	-	2601	5128-5275::-	5128	5275	1	2605	5128	5275
NC_001491.2	94647	94793	-	2602	94647-94793::-	94647	94793	1	2606	94647	94793
NC_001491.2	31199	31344	-	2603	31199-31344::-	31199	31344	1	2607	31199	31344
NC_001491.2	136309	136455	-	2604	136309-136455::-	136309	136455	1	2608	136309	136455
NC_001491.2	50447	50591	+	2605	50447-50591::+	50591	50447	1	2609	50447	50591
NC_001491.2	112720	112867	-	2606	112720-112867::-	112720	112867	1	2610	112720	112867
NC_001491.2	107303	107452	-	2607	107303-107452::-	107303	107452	1	2611	107303	107452
NC_001491.2	121425	121572	+	2608	121425-121572::+	121572	121425	1	2612	121425	121572
NC_001491.2	10190	10336	-	2609	10190-10336::-	10190	10336	1	2613	10190	10336
NC_001491.2	96926	97073	+	2610	96926-97073::+	97073	96926	1	2614	96926	97073
NC_001491.2	132277	132424	+	2611	132277-132424::+	132424	132277	1	2615	132277	132424
NC_001491.2	55053	55198	-	2612	55053-55198::-	55053	55198	1	2616	55053	55198
NC_001491.2	49821	49967	+	2613	49821-49967::+	49967	49821	1	2617	49821	49967
NC_001491.2	78817	78964	+	2614	78817-78964::+	78964	78817	1	2618	78817	78964
NC_001491.2	92152	92298	+	2615	92152-92298::+	92298	92152	1	2619	92152	92298
NC_001491.2	48136	48284	-	2616	48136-48284::-	48136	48284	1	2620	48136	48284
NC_001491.2	19640	19787	+	2617	19640-19787::+	19787	19640	1	2621	19640	19787
NC_001491.2	101661	101807	-	2618	101661-101807::-	101661	101807	1	2622	101661	101807
NC_001491.2	2775	2920	+	2619	2775-2920::+	2920	2775	1	2623	2775	2920
NC_001491.2	69968	70114	-	2620	69968-70114::-	69968	70114	1	2624	69968	70114
NC_001491.2	35179	35326	+	2621	35179-35326::+	35326	35179	1	2625	35179	35326
NC_001491.2	77356	77505	+	2622	77356-77505::+	77505	77356	1	2626	77356	77505
NC_001491.2	95775	95921	-	2623	95775-95921::-	95775	95921	1	2627	95775	95921
NC_001491.2	48139	48286	-	2624	48139-48286::-	48139	48286	1	2628	48139	48286
NC_001491.2	44273	44421	+	2625	44273-44421::+	44421	44273	1	2629	44273	44421
NC_001491.2	55532	55678	+	2626	55532-55678::+	55678	55532	1	2630	55532	55678
NC_001491.2	79953	80100	+	2627	79953-80100::+	80100	79953	1	2631	79953	80100
NC_001491.2	106360	106509	-	2628	106360-106509::-	106360	106509	1	2632	106360	106509
NC_001491.2	67427	67573	-	2629	67427-67573::-	67427	67573	1	2633	67427	67573
NC_001491.2	121801	121948	+	2630	121801-121948::+	121948	121801	1	2634	121801	121948
NC_001491.2	61021	61167	-	2631	61021-61167::-	61021	61167	1	2635	61021	61167
NC_001491.2	50573	50717	+	2632	50573-50717::+	50717	50573	1	2636	50573	50717
NC_001491.2	80815	80961	+	2633	80815-80961::+	80961	80815	1	2637	80815	80961
NC_001491.2	132548	132695	+	2634	132548-132695::+	132695	132548	1	2638	132548	132695
NC_001491.2	86904	87050	+	2635	86904-87050::+	87050	86904	1	2639	86904	87050
NC_001491.2	92411	92557	+	2636	92411-92557::+	92557	92411	1	2640	92411	92557
NC_001491.2	89354	89500	+	2637	89354-89500::+	89500	89354	1	2641	89354	89500
NC_001491.2	93205	93353	-	2638	93205-93353::-	93205	93353	1	2642	93205	93353
NC_001491.2	31900	32047	-	2639	31900-32047::-	31900	32047	1	2643	31900	32047
NC_001491.2	82334	82480	+	2640	82334-82480::+	82480	82334	1	2644	82334	82480
NC_001491.2	105681	105827	-	2641	105681-105827::-	105681	105827	1	2645	105681	105827
NC_001491.2	55119	55264	-	2642	55119-55264::-	55119	55264	1	2646	55119	55264
NC_001491.2	56962	57109	+	2643	56962-57109::+	57109	56962	1	2647	56962	57109
NC_001491.2	43991	44139	+	2644	43991-44139::+	44139	43991	1	2648	43991	44139
NC_001491.2	37758	37908	-	2645	37758-37908::-	37758	37908	1	2649	37758	37908
NC_001491.2	72675	72821	+	2646	72675-72821::+	72821	72675	1	2650	72675	72821
NC_001491.2	90757	90904	-	2647	90757-90904::-	90757	90904	1	2651	90757	90904
NC_001491.2	12027	12173	+	2648	12027-12173::+	12173	12027	1	2652	12027	12173
NC_001491.2	119070	119216	-	2649	119070-119216::-	119070	119216	1	2653	119070	119216
NC_001491.2	135563	135709	+	2650	135563-135709::+	135709	135563	1	2654	135563	135709
NC_001491.2	48139	48284	-	2651	48139-48284::-	48139	48284	1	2655	48139	48284
NC_001491.2	65849	65995	-	2652	65849-65995::-	65849	65995	1	2656	65849	65995
NC_001491.2	53809	53956	-	2653	53809-53956::-	53809	53956	1	2657	53809	53956
NC_001491.2	117481	117628	-	2654	117481-117628::-	117481	117628	1	2658	117481	117628
NC_001491.2	121977	122124	+	2655	121977-122124::+	122124	121977	1	2659	121977	122124
NC_001491.2	99927	100074	-	2656	99927-100074::-	99927	100074	1	2660	99927	100074
NC_001491.2	134345	134491	+	2657	134345-134491::+	134491	134345	1	2661	134345	134491
NC_001491.2	28668	28814	+	2658	28668-28814::+	28814	28668	1	2662	28668	28814
NC_001491.2	124773	124920	-	2659	124773-124920::-	124773	124920	1	2663	124773	124920
NC_001491.2	50521	50667	+	2660	50521-50667::+	50667	50521	1	2664	50521	50667
NC_001491.2	124627	124773	-	2661	124627-124773::-	124627	124773	1	2665	124627	124773
NC_001491.2	81917	82063	+	2662	81917-82063::+	82063	81917	1	2666	81917	82063
NC_001491.2	80451	80598	+	2663	80451-80598::+	80598	80451	1	2667	80451	80598
NC_001491.2	129577	129726	+	2664	129577-129726::+	129726	129577	1	2668	129577	129726
NC_001491.2	130552	130698	-	2665	130552-130698::-	130552	130698	1	2669	130552	130698
NC_001491.2	115435	115581	-	2666	115435-115581::-	115435	115581	1	2670	115435	115581
NC_001491.2	61314	61455	+	2667	61314-61455::+	61455	61314	1	2671	61314	61455
NC_001491.2	78588	78735	+	2668	78588-78735::+	78735	78588	1	2672	78588	78735
NC_001491.2	106598	106748	-	2669	106598-106748::-	106598	106748	1	2673	106598	106748
NC_001491.2	74040	74189	-	2670	74040-74189::-	74040	74189	1	2674	74040	74189
NC_001491.2	124467	124614	-	2671	124467-124614::-	124467	124614	1	2675	124467	124614
NC_001491.2	15102	15249	+	2672	15102-15249::+	15249	15102	1	2676	15102	15249
NC_001491.2	104331	104477	+	2673	104331-104477::+	104477	104331	1	2677	104331	104477
NC_001491.2	41162	41308	-	2674	41162-41308::-	41162	41308	1	2678	41162	41308
NC_001491.2	105645	105793	+	2675	105645-105793::+	105793	105645	1	2679	105645	105793
NC_001491.2	99860	100005	+	2676	99860-100005::+	100005	99860	1	2680	99860	100005
NC_001491.2	112274	112412	-	2677	112274-112412::-	112274	112412	1	2681	112274	112412
NC_001491.2	4492	4638	+	2678	4492-4638::+	4638	4492	1	2682	4492	4638
NC_001491.2	136876	137022	+	2679	136876-137022::+	137022	136876	1	2683	136876	137022
NC_001491.2	108173	108320	-	2680	108173-108320::-	108173	108320	1	2684	108173	108320
NC_001491.2	30372	30519	-	2681	30372-30519::-	30372	30519	1	2685	30372	30519
NC_001491.2	130021	130167	+	2682	130021-130167::+	130167	130021	1	2686	130021	130167
NC_001491.2	104808	104954	-	2683	104808-104954::-	104808	104954	1	2687	104808	104954
NC_001491.2	47194	47341	-	2684	47194-47341::-	47194	47341	1	2688	47194	47341
NC_001491.2	136583	136730	+	2685	136583-136730::+	136730	136583	1	2689	136583	136730
NC_001491.2	129064	129209	-	2686	129064-129209::-	129064	129209	1	2690	129064	129209
NC_001491.2	25640	25786	-	2687	25640-25786::-	25640	25786	1	2691	25640	25786
NC_001491.2	133444	133590	-	2688	133444-133590::-	133444	133590	1	2692	133444	133590
NC_001491.2	117558	117704	+	2689	117558-117704::+	117704	117558	1	2693	117558	117704
NC_001491.2	13936	14082	+	2690	13936-14082::+	14082	13936	1	2694	13936	14082
NC_001491.2	12116	12260	-	2691	12116-12260::-	12116	12260	1	2695	12116	12260
NC_001491.2	123468	123614	-	2692	123468-123614::-	123468	123614	1	2696	123468	123614
NC_001491.2	76514	76661	+	2693	76514-76661::+	76661	76514	1	2697	76514	76661
NC_001491.2	96925	97071	+	2694	96925-97071::+	97071	96925	1	2698	96925	97071
NC_001491.2	136645	136791	+	2695	136645-136791::+	136791	136645	1	2699	136645	136791
NC_001491.2	19882	20029	+	2696	19882-20029::+	20029	19882	1	2700	19882	20029
NC_001491.2	15083	15213	+	2697	15083-15213::+	15213	15083	1	2701	15083	15213
NC_001491.2	24738	24885	-	2698	24738-24885::-	24738	24885	1	2702	24738	24885
NC_001491.2	94355	94501	+	2699	94355-94501::+	94501	94355	1	2703	94355	94501
NC_001491.2	126338	126484	+	2700	126338-126484::+	126484	126338	1	2704	126338	126484
NC_001491.2	124799	124944	-	2701	124799-124944::-	124799	124944	1	2705	124799	124944
NC_001491.2	136092	136239	+	2702	136092-136239::+	136239	136092	1	2706	136092	136239
NC_001491.2	137061	137207	+	2703	137061-137207::+	137207	137061	1	2707	137061	137207
NC_001491.2	90804	90915	+	2704	90804-90915::+	90915	90804	1	2708	90804	90915
NC_001491.2	107232	107379	-	2705	107232-107379::-	107232	107379	1	2709	107232	107379
NC_001491.2	124717	124864	-	2706	124717-124864::-	124717	124864	1	2710	124717	124864
NC_001491.2	62441	62587	+	2707	62441-62587::+	62587	62441	1	2711	62441	62587
NC_001491.2	98703	98850	+	2708	98703-98850::+	98850	98703	1	2712	98703	98850
NC_001491.2	127634	127778	+	2709	127634-127778::+	127778	127634	1	2713	127634	127778
NC_001491.2	136601	136747	+	2710	136601-136747::+	136747	136601	1	2714	136601	136747
NC_001491.2	48558	48705	+	2711	48558-48705::+	48705	48558	1	2715	48558	48705
NC_001491.2	90681	90827	+	2712	90681-90827::+	90827	90681	1	2716	90681	90827
NC_001491.2	90774	90920	+	2713	90774-90920::+	90920	90774	1	2717	90774	90920
NC_001491.2	126345	126493	+	2714	126345-126493::+	126493	126345	1	2718	126345	126493
NC_001491.2	81095	81241	+	2715	81095-81241::+	81241	81095	1	2719	81095	81241
NC_001491.2	8217	8363	-	2716	8217-8363::-	8217	8363	1	2720	8217	8363
NC_001491.2	66413	66560	-	2717	66413-66560::-	66413	66560	1	2721	66413	66560
NC_001491.2	44242	44374	+	2718	44242-44374::+	44374	44242	1	2722	44242	44374
NC_001491.2	26156	26304	+	2719	26156-26304::+	26304	26156	1	2723	26156	26304
NC_001491.2	129343	129493	+	2720	129343-129493::+	129493	129343	1	2724	129343	129493
NC_001491.2	50523	50669	+	2721	50523-50669::+	50669	50523	1	2725	50523	50669
NC_001491.2	6790	6936	-	2722	6790-6936::-	6790	6936	1	2726	6790	6936
NC_001491.2	64494	64640	+	2723	64494-64640::+	64640	64494	1	2727	64494	64640
NC_001491.2	122076	122223	+	2724	122076-122223::+	122223	122076	1	2728	122076	122223
NC_001491.2	62233	62380	+	2725	62233-62380::+	62380	62233	1	2729	62233	62380
NC_001491.2	5806	5950	-	2726	5806-5950::-	5806	5950	1	2730	5806	5950
NC_001491.2	68269	68416	-	2727	68269-68416::-	68269	68416	1	2731	68269	68416
NC_001491.2	134558	134705	+	2728	134558-134705::+	134705	134558	1	2732	134558	134705
NC_001491.2	56266	56413	+	2729	56266-56413::+	56413	56266	1	2733	56266	56413
NC_001491.2	62595	62742	+	2730	62595-62742::+	62742	62595	1	2734	62595	62742
NC_001491.2	121000	121068	+	2731	121000-121068::+, 121287-121364::+	121068	121000	1	383	121000	121364
NC_001491.2	121287	121364	+	2731	121000-121068::+, 121287-121364::+	121364	121287	2	2735	121000	121364
NC_001491.2	96946	97095	-	2732	96946-97095::-	96946	97095	1	2736	96946	97095
NC_001491.2	132859	133005	+	2733	132859-133005::+	133005	132859	1	2737	132859	133005
NC_001491.2	2157	2304	-	2734	2157-2304::-	2157	2304	1	2738	2157	2304
NC_001491.2	25641	25769	-	2735	25641-25769::-	25641	25769	1	2739	25641	25769
NC_001491.2	15082	15228	+	2736	15082-15228::+	15228	15082	1	2740	15082	15228
NC_001491.2	93088	93234	-	2737	93088-93234::-	93088	93234	1	2741	93088	93234
NC_001491.2	10875	11021	+	2738	10875-11021::+	11021	10875	1	2742	10875	11021
NC_001491.2	80191	80338	+	2739	80191-80338::+	80338	80191	1	2743	80191	80338
NC_001491.2	116390	116536	-	2740	116390-116536::-	116390	116536	1	2744	116390	116536
NC_001491.2	93264	93410	-	2741	93264-93410::-	93264	93410	1	2745	93264	93410
NC_001491.2	7311	7456	+	2742	7311-7456::+	7456	7311	1	2746	7311	7456
NC_001491.2	2650	2796	+	2743	2650-2796::+	2796	2650	1	2747	2650	2796
NC_001491.2	63987	64134	+	2744	63987-64134::+	64134	63987	1	2748	63987	64134
NC_001491.2	77660	77807	+	2745	77660-77807::+	77807	77660	1	2749	77660	77807
NC_001491.2	72881	73028	+	2746	72881-73028::+	73028	72881	1	2750	72881	73028
NC_001491.2	123295	123442	+	2747	123295-123442::+	123442	123295	1	2751	123295	123442
NC_001491.2	129102	129249	+	2748	129102-129249::+	129249	129102	1	2752	129102	129249
NC_001491.2	1252	1391	+	2749	1252-1391::+	1391	1252	1	2753	1252	1391
NC_001491.2	2658	2804	+	2750	2658-2804::+	2804	2658	1	2754	2658	2804
NC_001491.2	7257	7407	-	2751	7257-7407::-	7257	7407	1	2755	7257	7407
NC_001491.2	19217	19364	+	2752	19217-19364::+	19364	19217	1	2756	19217	19364
NC_001491.2	25646	25792	-	2753	25646-25792::-	25646	25792	1	2757	25646	25792
NC_001491.2	124467	124617	-	2754	124467-124617::-	124467	124617	1	2758	124467	124617
NC_001491.2	92440	92587	+	2755	92440-92587::+	92587	92440	1	2759	92440	92587
NC_001491.2	43379	43522	-	2756	43379-43522::-	43379	43522	1	2760	43379	43522
NC_001491.2	55046	55192	+	2757	55046-55192::+	55192	55046	1	2761	55046	55192
NC_001491.2	63567	63713	-	2758	63567-63713::-	63567	63713	1	2762	63567	63713
NC_001491.2	108047	108194	-	2759	108047-108194::-	108047	108194	1	2763	108047	108194
NC_001491.2	87635	87781	-	2760	87635-87781::-	87635	87781	1	2764	87635	87781
NC_001491.2	30460	30606	+	2761	30460-30606::+	30606	30460	1	2765	30460	30606
NC_001491.2	77592	77740	+	2762	77592-77740::+	77740	77592	1	2766	77592	77740
NC_001491.2	75593	75740	-	2763	75593-75740::-	75593	75740	1	2767	75593	75740
NC_001491.2	81324	81470	+	2764	81324-81470::+	81470	81324	1	2768	81324	81470
NC_001491.2	128167	128313	+	2765	128167-128313::+	128313	128167	1	2769	128167	128313
NC_001491.2	69780	69927	+	2766	69780-69927::+	69927	69780	1	2770	69780	69927
NC_001491.2	126605	126753	+	2767	126605-126753::+	126753	126605	1	2771	126605	126753
NC_001491.2	34446	34592	+	2768	34446-34592::+	34592	34446	1	2772	34446	34592
NC_001491.2	84521	84667	-	2769	84521-84667::-	84521	84667	1	2773	84521	84667
NC_001491.2	51804	51950	-	2770	51804-51950::-	51804	51950	1	2774	51804	51950
NC_001491.2	75212	75358	-	2771	75212-75358::-	75212	75358	1	2775	75212	75358
NC_001491.2	55327	55468	+	2772	55327-55468::+	55468	55327	1	2776	55327	55468
