TR_ID	seqnames	strand	TR_start	TR_end	exon_combination	1	2	sample	count
1784	NC_001491.2	-	66118	66263	66118-66263::-	1783		EHV1_cage_A	1
1784	NC_001491.2	-	66118	66263	66118-66263::-	1783		EHV1_cage_B	2
1785	NC_001491.2	-	136694	136840	136694-136840::-	1784		EHV1_cage_C	1
1786	NC_001491.2	-	32906	33053	32906-33053::-	1785		EHV1_cage_B	2
1786	NC_001491.2	-	32906	33053	32906-33053::-	1785		EHV1_cage_A	3
1787	NC_001491.2	+	92599	92746	92599-92746::+	1786		EHV1_cage_C	3
1787	NC_001491.2	+	92599	92746	92599-92746::+	1786		EHV1_cage_A	1
1788	NC_001491.2	+	45479	45629	45479-45629::+	1787		EHV1_cage_C	14
1789	NC_001491.2	-	75215	75361	75215-75361::-	1788		EHV1_cage_C	1
1790	NC_001491.2	+	76512	76659	76512-76659::+	1789		EHV1_cage_A	3
1790	NC_001491.2	+	76512	76659	76512-76659::+	1789		EHV1_cage_C	3
1790	NC_001491.2	+	76512	76659	76512-76659::+	1789		EHV1_cage_B	6
1791	NC_001491.2	+	15190	15336	15190-15336::+	1790		EHV1_cage_B	1
1791	NC_001491.2	+	15190	15336	15190-15336::+	1790		EHV1_cage_C	1
1792	NC_001491.2	+	15085	15228	15085-15228::+	1791		EHV1_cage_B	3
1792	NC_001491.2	+	15085	15228	15085-15228::+	1791		EHV1_cage_C	3
1792	NC_001491.2	+	15085	15228	15085-15228::+	1791		EHV1_cage_A	2
1793	NC_001491.2	+	94352	94500	94352-94500::+	1792		EHV1_cage_B	2
1793	NC_001491.2	+	94352	94500	94352-94500::+	1792		EHV1_cage_A	4
1794	NC_001491.2	+	80492	80640	80492-80640::+	1793		EHV1_cage_A	1
1795	NC_001491.2	-	25131	25274	25131-25274::-	1794		EHV1_cage_B	1
1796	NC_001491.2	+	119327	119475	119327-119475::+	1795		EHV1_cage_A	1
1797	NC_001491.2	+	135561	135707	135561-135707::+	1796		EHV1_cage_B	3
1797	NC_001491.2	+	135561	135707	135561-135707::+	1796		EHV1_cage_C	3
1797	NC_001491.2	+	135561	135707	135561-135707::+	1796		EHV1_cage_A	2
1798	NC_001491.2	+	6466	6612	6466-6612::+	1797		EHV1_cage_C	1
1799	NC_001491.2	+	76510	76656	76510-76656::+	1798		EHV1_cage_B	2
1799	NC_001491.2	+	76510	76656	76510-76656::+	1798		EHV1_cage_C	1
1800	NC_001491.2	-	125243	125389	125243-125389::-	1799		EHV1_cage_B	1
1801	NC_001491.2	+	50572	50720	50572-50720::+	1800		EHV1_cage_B	2
1801	NC_001491.2	+	50572	50720	50572-50720::+	1800		EHV1_cage_A	1
1802	NC_001491.2	-	106529	106674	106529-106674::-	1801		EHV1_cage_B	3
1802	NC_001491.2	-	106529	106674	106529-106674::-	1801		EHV1_cage_A	2
1802	NC_001491.2	-	106529	106674	106529-106674::-	1801		EHV1_cage_C	1
1803	NC_001491.2	+	64623	64770	64623-64770::+	1802		EHV1_cage_C	1
1804	NC_001491.2	+	82842	82988	82842-82988::+	1803		EHV1_cage_B	1
1804	NC_001491.2	+	82842	82988	82842-82988::+	1803		EHV1_cage_C	1
1805	NC_001491.2	+	76649	76795	76649-76795::+	1804		EHV1_cage_C	3
1805	NC_001491.2	+	76649	76795	76649-76795::+	1804		EHV1_cage_B	1
1805	NC_001491.2	+	76649	76795	76649-76795::+	1804		EHV1_cage_A	1
1806	NC_001491.2	+	77359	77505	77359-77505::+	1805		EHV1_cage_C	5
1806	NC_001491.2	+	77359	77505	77359-77505::+	1805		EHV1_cage_A	5
1806	NC_001491.2	+	77359	77505	77359-77505::+	1805		EHV1_cage_B	2
1807	NC_001491.2	-	28834	28983	28834-28983::-	1806		EHV1_cage_B	5
1808	NC_001491.2	+	3293	3439	3293-3439::+	1807		EHV1_cage_B	3
1809	NC_001491.2	+	135565	135710	135565-135710::+	1808		EHV1_cage_B	1
1809	NC_001491.2	+	135565	135710	135565-135710::+	1808		EHV1_cage_A	3
1809	NC_001491.2	+	135565	135710	135565-135710::+	1808		EHV1_cage_C	3
1810	NC_001491.2	-	106527	106675	106527-106675::-	1809		EHV1_cage_A	9
1810	NC_001491.2	-	106527	106675	106527-106675::-	1809		EHV1_cage_B	7
1811	NC_001491.2	+	90784	90930	90784-90930::+	1810		EHV1_cage_C	2
1811	NC_001491.2	+	90784	90930	90784-90930::+	1810		EHV1_cage_B	1
1812	NC_001491.2	-	28200	28347	28200-28347::-	1811		EHV1_cage_C	1
1813	NC_001491.2	-	108587	108735	108587-108735::-	1812		EHV1_cage_B	1
1814	NC_001491.2	-	111228	111375	111228-111375::-	1813		EHV1_cage_A	1
1815	NC_001491.2	-	28836	28983	28836-28983::-	1814		EHV1_cage_B	2
1816	NC_001491.2	+	134466	134612	134466-134612::+	1815		EHV1_cage_A	1
1817	NC_001491.2	-	65757	65903	65757-65903::-	1816		EHV1_cage_C	1
1818	NC_001491.2	+	17986	18127	17986-18127::+	1817		EHV1_cage_B	1
1819	NC_001491.2	-	4167	4312	4167-4312::-	1818		EHV1_cage_B	1
1819	NC_001491.2	-	4167	4312	4167-4312::-	1818		EHV1_cage_C	1
1820	NC_001491.2	+	17983	18128	17983-18128::+	1819		EHV1_cage_B	1
1821	NC_001491.2	+	13528	13671	13528-13671::+	1820		EHV1_cage_B	1
1821	NC_001491.2	+	13528	13671	13528-13671::+	1820		EHV1_cage_A	1
1822	NC_001491.2	+	46124	46271	46124-46271::+	1821		EHV1_cage_C	1
1823	NC_001491.2	+	18611	18758	18611-18758::+	1822		EHV1_cage_C	1
1824	NC_001491.2	-	90365	90511	90365-90511::-	1823		EHV1_cage_A	2
1824	NC_001491.2	-	90365	90511	90365-90511::-	1823		EHV1_cage_C	1
1824	NC_001491.2	-	90365	90511	90365-90511::-	1823		EHV1_cage_B	1
1825	NC_001491.2	-	48582	48728	48582-48728::-	1824		EHV1_cage_A	1
1826	NC_001491.2	-	72197	72343	72197-72343::-	1825		EHV1_cage_C	1
1826	NC_001491.2	-	72197	72343	72197-72343::-	1825		EHV1_cage_A	1
1827	NC_001491.2	+	56191	56337	56191-56337::+	1826		EHV1_cage_B	1
1828	NC_001491.2	-	100295	100441	100295-100441::-	1827		EHV1_cage_B	1
1829	NC_001491.2	-	101747	101893	101747-101893::-	1828		EHV1_cage_B	1
1830	NC_001491.2	-	67945	68091	67945-68091::-	1829		EHV1_cage_B	1
1831	NC_001491.2	-	2522	2675	2522-2675::-	1830		EHV1_cage_C	1
1832	NC_001491.2	+	122130	122280	122130-122280::+	1831		EHV1_cage_C	1
1833	NC_001491.2	+	92409	92556	92409-92556::+	1832		EHV1_cage_B	15
1833	NC_001491.2	+	92409	92556	92409-92556::+	1832		EHV1_cage_A	7
1833	NC_001491.2	+	92409	92556	92409-92556::+	1832		EHV1_cage_C	8
1834	NC_001491.2	+	130284	130431	130284-130431::+	1833		EHV1_cage_B	1
1835	NC_001491.2	+	36498	36644	36498-36644::+	1834		EHV1_cage_B	2
1835	NC_001491.2	+	36498	36644	36498-36644::+	1834		EHV1_cage_C	3
1835	NC_001491.2	+	36498	36644	36498-36644::+	1834		EHV1_cage_A	2
1836	NC_001491.2	-	105866	105987	105866-105987::-	1835		EHV1_cage_C	1
1837	NC_001491.2	+	105007	105152	105007-105152::+	1836		EHV1_cage_C	1
1838	NC_001491.2	+	92410	92558	92410-92558::+	1837		EHV1_cage_B	1
1839	NC_001491.2	+	81560	81707	81560-81707::+	1838		EHV1_cage_B	1
1839	NC_001491.2	+	81560	81707	81560-81707::+	1838		EHV1_cage_C	1
1840	NC_001491.2	+	105003	105152	105003-105152::+	1839		EHV1_cage_C	4
1841	NC_001491.2	+	35430	35576	35430-35576::+	1840		EHV1_cage_C	1
1842	NC_001491.2	+	16077	16223	16077-16223::+	1841		EHV1_cage_A	2
1842	NC_001491.2	+	16077	16223	16077-16223::+	1841		EHV1_cage_B	5
1843	NC_001491.2	+	103881	104027	103881-104027::+	1842		EHV1_cage_C	1
1844	NC_001491.2	+	55318	55463	55318-55463::+	1843		EHV1_cage_B	1
1844	NC_001491.2	+	55318	55463	55318-55463::+	1843		EHV1_cage_C	2
1845	NC_001491.2	+	120203	120337	120203-120337::+	1844		EHV1_cage_C	1
1846	NC_001491.2	+	12466	12613	12466-12613::+	1845		EHV1_cage_C	12
1846	NC_001491.2	+	12466	12613	12466-12613::+	1845		EHV1_cage_A	8
1847	NC_001491.2	+	55249	55395	55249-55395::+	1846		EHV1_cage_C	1
1847	NC_001491.2	+	55249	55395	55249-55395::+	1846		EHV1_cage_B	1
1848	NC_001491.2	-	32907	33056	32907-33056::-	1847		EHV1_cage_C	29
1849	NC_001491.2	+	16279	16426	16279-16426::+	1848		EHV1_cage_A	1
1850	NC_001491.2	-	53055	53201	53055-53201::-	1849		EHV1_cage_C	1
1850	NC_001491.2	-	53055	53201	53055-53201::-	1849		EHV1_cage_A	1
1850	NC_001491.2	-	53055	53201	53055-53201::-	1849		EHV1_cage_B	1
1851	NC_001491.2	+	1249	1394	1249-1394::+	1850		EHV1_cage_A	1
1852	NC_001491.2	+	69750	69900	69750-69900::+	1851		EHV1_cage_B	6
1853	NC_001491.2	+	19662	19809	19662-19809::+	1852		EHV1_cage_B	2
1853	NC_001491.2	+	19662	19809	19662-19809::+	1852		EHV1_cage_C	5
1854	NC_001491.2	+	69628	69774	69628-69774::+	1853		EHV1_cage_B	1
1855	NC_001491.2	+	122248	122395	122248-122395::+	1854		EHV1_cage_A	3
1855	NC_001491.2	+	122248	122395	122248-122395::+	1854		EHV1_cage_B	2
1856	NC_001491.2	-	66379	66525	66379-66525::-	1855		EHV1_cage_A	1
1857	NC_001491.2	+	15236	15382	15236-15382::+	1856		EHV1_cage_A	1
1858	NC_001491.2	+	11342	11488	11342-11488::+	1857		EHV1_cage_C	1
1859	NC_001491.2	+	122046	122196	122046-122196::+	1858		EHV1_cage_C	3
1860	NC_001491.2	+	15085	15230	15085-15230::+	1859		EHV1_cage_A	1
1861	NC_001491.2	-	42184	42330	42184-42330::-	1860		EHV1_cage_C	1
1862	NC_001491.2	+	137290	137435	137290-137435::+	1861		EHV1_cage_B	1
1863	NC_001491.2	+	87564	87711	87564-87711::+	1862		EHV1_cage_B	1
1864	NC_001491.2	+	94602	94748	94602-94748::+	1863		EHV1_cage_A	1
1864	NC_001491.2	+	94602	94748	94602-94748::+	1863		EHV1_cage_C	1
1865	NC_001491.2	-	48136	48282	48136-48282::-	1864		EHV1_cage_B	1
1866	NC_001491.2	-	20792	20939	20792-20939::-	1865		EHV1_cage_C	1
1867	NC_001491.2	+	13528	13672	13528-13672::+	1866		EHV1_cage_C	9
1867	NC_001491.2	+	13528	13672	13528-13672::+	1866		EHV1_cage_B	19
1867	NC_001491.2	+	13528	13672	13528-13672::+	1866		EHV1_cage_A	14
1868	NC_001491.2	-	125211	125335	125211-125335::-	1867		EHV1_cage_A	1
1869	NC_001491.2	+	14360	14506	14360-14506::+	1868		EHV1_cage_B	1
1870	NC_001491.2	+	35643	35789	35643-35789::+	1869		EHV1_cage_B	1
1871	NC_001491.2	-	106526	106672	106526-106672::-	1870		EHV1_cage_C	3
1871	NC_001491.2	-	106526	106672	106526-106672::-	1870		EHV1_cage_B	1
1871	NC_001491.2	-	106526	106672	106526-106672::-	1870		EHV1_cage_A	3
1872	NC_001491.2	+	135019	135168	135019-135168::+	1871		EHV1_cage_B	1
1873	NC_001491.2	+	49405	49552	49405-49552::+	1872		EHV1_cage_A	1
1874	NC_001491.2	+	95389	95537	95389-95537::+	1873		EHV1_cage_B	1
1875	NC_001491.2	-	79194	79340	79194-79340::-	1874		EHV1_cage_C	1
1876	NC_001491.2	-	116071	116218	116071-116218::-	1875		EHV1_cage_C	1
1877	NC_001491.2	+	89351	89497	89351-89497::+	1876		EHV1_cage_C	2
1877	NC_001491.2	+	89351	89497	89351-89497::+	1876		EHV1_cage_A	1
1878	NC_001491.2	-	66119	66265	66119-66265::-	1877		EHV1_cage_A	4
1878	NC_001491.2	-	66119	66265	66119-66265::-	1877		EHV1_cage_C	4
1878	NC_001491.2	-	66119	66265	66119-66265::-	1877		EHV1_cage_B	2
1879	NC_001491.2	+	126338	126483	126338-126483::+	1878		EHV1_cage_B	1
1880	NC_001491.2	-	112476	112623	112476-112623::-	1879		EHV1_cage_A	4
1880	NC_001491.2	-	112476	112623	112476-112623::-	1879		EHV1_cage_C	2
1881	NC_001491.2	+	59993	60140	59993-60140::+	1880		EHV1_cage_C	1
1882	NC_001491.2	+	118885	119031	118885-119031::+	1881		EHV1_cage_B	1
1883	NC_001491.2	-	10183	10329	10183-10329::-	1882		EHV1_cage_A	2
1883	NC_001491.2	-	10183	10329	10183-10329::-	1882		EHV1_cage_C	4
1883	NC_001491.2	-	10183	10329	10183-10329::-	1882		EHV1_cage_B	3
1884	NC_001491.2	+	133322	133469	133322-133469::+	1883		EHV1_cage_C	1
1884	NC_001491.2	+	133322	133469	133322-133469::+	1883		EHV1_cage_A	1
1884	NC_001491.2	+	133322	133469	133322-133469::+	1883		EHV1_cage_B	1
1885	NC_001491.2	-	16235	16381	16235-16381::-	1884		EHV1_cage_C	1
1886	NC_001491.2	-	2396	2543	2396-2543::-	1885		EHV1_cage_A	2
1886	NC_001491.2	-	2396	2543	2396-2543::-	1885		EHV1_cage_B	3
1886	NC_001491.2	-	2396	2543	2396-2543::-	1885		EHV1_cage_C	2
1887	NC_001491.2	+	122073	122217	122073-122217::+	1886		EHV1_cage_A	1
1888	NC_001491.2	+	58534	58680	58534-58680::+	1887		EHV1_cage_C	1
1888	NC_001491.2	+	58534	58680	58534-58680::+	1887		EHV1_cage_A	1
1888	NC_001491.2	+	58534	58680	58534-58680::+	1887		EHV1_cage_B	1
1889	NC_001491.2	+	52077	52223	52077-52223::+	1888		EHV1_cage_C	1
1890	NC_001491.2	+	88428	88574	88428-88574::+	1889		EHV1_cage_A	4
1890	NC_001491.2	+	88428	88574	88428-88574::+	1889		EHV1_cage_C	3
1890	NC_001491.2	+	88428	88574	88428-88574::+	1889		EHV1_cage_B	5
1891	NC_001491.2	-	111889	112035	111889-112035::-	1890		EHV1_cage_B	8
1891	NC_001491.2	-	111889	112035	111889-112035::-	1890		EHV1_cage_C	2
1891	NC_001491.2	-	111889	112035	111889-112035::-	1890		EHV1_cage_A	4
1892	NC_001491.2	+	135669	135815	135669-135815::+	1891		EHV1_cage_B	2
1893	NC_001491.2	-	117523	117670	117523-117670::-	1892		EHV1_cage_C	1
1893	NC_001491.2	-	117523	117670	117523-117670::-	1892		EHV1_cage_A	1
1894	NC_001491.2	+	86046	86192	86046-86192::+	1893		EHV1_cage_C	1
1895	NC_001491.2	+	15238	15384	15238-15384::+	1894		EHV1_cage_A	4
1895	NC_001491.2	+	15238	15384	15238-15384::+	1894		EHV1_cage_B	5
1895	NC_001491.2	+	15238	15384	15238-15384::+	1894		EHV1_cage_C	5
1896	NC_001491.2	-	68908	69057	68908-69057::-	1895		EHV1_cage_C	2
1897	NC_001491.2	+	130020	130166	130020-130166::+	1896		EHV1_cage_B	5
1897	NC_001491.2	+	130020	130166	130020-130166::+	1896		EHV1_cage_C	10
1898	NC_001491.2	+	63522	63668	63522-63668::+	1897		EHV1_cage_B	1
1899	NC_001491.2	-	74039	74183	74039-74183::-	1898		EHV1_cage_A	1
1899	NC_001491.2	-	74039	74183	74039-74183::-	1898		EHV1_cage_B	1
1900	NC_001491.2	+	135991	136135	135991-136135::+	1899		EHV1_cage_A	1
1901	NC_001491.2	+	90689	90835	90689-90835::+	1900		EHV1_cage_C	3
1901	NC_001491.2	+	90689	90835	90689-90835::+	1900		EHV1_cage_B	2
1902	NC_001491.2	+	79074	79221	79074-79221::+	1901		EHV1_cage_C	1
1903	NC_001491.2	+	48421	48567	48421-48567::+	1902		EHV1_cage_A	4
1903	NC_001491.2	+	48421	48567	48421-48567::+	1902		EHV1_cage_B	8
1904	NC_001491.2	-	51804	51954	51804-51954::-	1903		EHV1_cage_C	2
1905	NC_001491.2	+	135565	135711	135565-135711::+	1904		EHV1_cage_B	1
1906	NC_001491.2	+	64691	64837	64691-64837::+	1905		EHV1_cage_A	14
1906	NC_001491.2	+	64691	64837	64691-64837::+	1905		EHV1_cage_C	22
1907	NC_001491.2	+	50447	50593	50447-50593::+	1906		EHV1_cage_B	6
1907	NC_001491.2	+	50447	50593	50447-50593::+	1906		EHV1_cage_C	4
1907	NC_001491.2	+	50447	50593	50447-50593::+	1906		EHV1_cage_A	1
1908	NC_001491.2	+	135685	135832	135685-135832::+	1907		EHV1_cage_A	1
1908	NC_001491.2	+	135685	135832	135685-135832::+	1907		EHV1_cage_C	1
1909	NC_001491.2	-	106655	106801	106655-106801::-	1908		EHV1_cage_B	1
1909	NC_001491.2	-	106655	106801	106655-106801::-	1908		EHV1_cage_C	1
1910	NC_001491.2	-	66114	66264	66114-66264::-	1909		EHV1_cage_B	1
1911	NC_001491.2	-	30659	30806	30659-30806::-	1910		EHV1_cage_B	1
1912	NC_001491.2	+	136555	136701	136555-136701::+	1911		EHV1_cage_B	4
1912	NC_001491.2	+	136555	136701	136555-136701::+	1911		EHV1_cage_A	3
1913	NC_001491.2	+	17984	18129	17984-18129::+	1912		EHV1_cage_B	4
1913	NC_001491.2	+	17984	18129	17984-18129::+	1912		EHV1_cage_C	4
1913	NC_001491.2	+	17984	18129	17984-18129::+	1912		EHV1_cage_A	6
1914	NC_001491.2	+	94358	94504	94358-94504::+	1913		EHV1_cage_B	7
1914	NC_001491.2	+	94358	94504	94358-94504::+	1913		EHV1_cage_C	6
1914	NC_001491.2	+	94358	94504	94358-94504::+	1913		EHV1_cage_A	3
1915	NC_001491.2	+	35134	35280	35134-35280::+	1914		EHV1_cage_A	1
1915	NC_001491.2	+	35134	35280	35134-35280::+	1914		EHV1_cage_C	1
1916	NC_001491.2	-	69959	70105	69959-70105::-	1915		EHV1_cage_B	8
1916	NC_001491.2	-	69959	70105	69959-70105::-	1915		EHV1_cage_C	5
1916	NC_001491.2	-	69959	70105	69959-70105::-	1915		EHV1_cage_A	6
1917	NC_001491.2	-	12113	12260	12113-12260::-	1916		EHV1_cage_B	5
1917	NC_001491.2	-	12113	12260	12113-12260::-	1916		EHV1_cage_A	8
1918	NC_001491.2	-	124557	124703	124557-124703::-	1917		EHV1_cage_C	1
1919	NC_001491.2	-	2398	2545	2398-2545::-	1918		EHV1_cage_A	1
1920	NC_001491.2	+	2774	2920	2774-2920::+	1919		EHV1_cage_A	1
1920	NC_001491.2	+	2774	2920	2774-2920::+	1919		EHV1_cage_C	1
1921	NC_001491.2	+	135565	135708	135565-135708::+	1920		EHV1_cage_A	1
1921	NC_001491.2	+	135565	135708	135565-135708::+	1920		EHV1_cage_C	3
1922	NC_001491.2	+	12463	12613	12463-12613::+	1921		EHV1_cage_B	26
1923	NC_001491.2	-	11475	11625	11475-11625::-	1922		EHV1_cage_A	2
1924	NC_001491.2	+	26157	26304	26157-26304::+	1923		EHV1_cage_C	2
1925	NC_001491.2	-	23996	24143	23996-24143::-	1924		EHV1_cage_A	1
1926	NC_001491.2	+	118875	119022	118875-119022::+	1925		EHV1_cage_C	8
1926	NC_001491.2	+	118875	119022	118875-119022::+	1925		EHV1_cage_B	5
1926	NC_001491.2	+	118875	119022	118875-119022::+	1925		EHV1_cage_A	6
1927	NC_001491.2	+	22580	22726	22580-22726::+	1926		EHV1_cage_C	2
1927	NC_001491.2	+	22580	22726	22580-22726::+	1926		EHV1_cage_A	2
1927	NC_001491.2	+	22580	22726	22580-22726::+	1926		EHV1_cage_B	1
1928	NC_001491.2	-	2256	2400	2256-2400::-	1927		EHV1_cage_A	1
1929	NC_001491.2	+	13027	13173	13027-13173::+	1928		EHV1_cage_B	1
1930	NC_001491.2	-	32075	32221	32075-32221::-	1929		EHV1_cage_A	2
1931	NC_001491.2	+	136551	136701	136551-136701::+	1930		EHV1_cage_C	4
1932	NC_001491.2	+	12474	12624	12474-12624::+	1931		EHV1_cage_C	3
1933	NC_001491.2	+	12468	12613	12468-12613::+	1932		EHV1_cage_C	5
1933	NC_001491.2	+	12468	12613	12468-12613::+	1932		EHV1_cage_A	2
1934	NC_001491.2	-	30952	31097	30952-31097::-	1933		EHV1_cage_C	2
1934	NC_001491.2	-	30952	31097	30952-31097::-	1933		EHV1_cage_B	2
1934	NC_001491.2	-	30952	31097	30952-31097::-	1933		EHV1_cage_A	1
1935	NC_001491.2	-	108598	108744	108598-108744::-	1934		EHV1_cage_B	1
1936	NC_001491.2	-	117522	117668	117522-117668::-	1935		EHV1_cage_C	3
1936	NC_001491.2	-	117522	117668	117522-117668::-	1935		EHV1_cage_A	3
1937	NC_001491.2	-	125055	125201	125055-125201::-	1936		EHV1_cage_C	2
1937	NC_001491.2	-	125055	125201	125055-125201::-	1936		EHV1_cage_B	1
1938	NC_001491.2	+	79956	80106	79956-80106::+	1937		EHV1_cage_C	1
1939	NC_001491.2	+	89189	89335	89189-89335::+	1938		EHV1_cage_B	7
1939	NC_001491.2	+	89189	89335	89189-89335::+	1938		EHV1_cage_C	4
1939	NC_001491.2	+	89189	89335	89189-89335::+	1938		EHV1_cage_A	3
1940	NC_001491.2	-	106318	106466	106318-106466::-	1939		EHV1_cage_A	1
1941	NC_001491.2	-	132216	132362	132216-132362::-	1940		EHV1_cage_B	3
1941	NC_001491.2	-	132216	132362	132216-132362::-	1940		EHV1_cage_C	1
1942	NC_001491.2	+	64686	64833	64686-64833::+	1941		EHV1_cage_C	5
1943	NC_001491.2	-	41095	41242	41095-41242::-	1942		EHV1_cage_C	1
1944	NC_001491.2	-	65938	66085	65938-66085::-	1943		EHV1_cage_C	1
1945	NC_001491.2	+	15235	15382	15235-15382::+	1944		EHV1_cage_B	5
1945	NC_001491.2	+	15235	15382	15235-15382::+	1944		EHV1_cage_C	10
1945	NC_001491.2	+	15235	15382	15235-15382::+	1944		EHV1_cage_A	8
1946	NC_001491.2	+	44342	44490	44342-44490::+	1945		EHV1_cage_A	1
1947	NC_001491.2	+	50570	50716	50570-50716::+	1946		EHV1_cage_B	1
1947	NC_001491.2	+	50570	50716	50570-50716::+	1946		EHV1_cage_A	1
1948	NC_001491.2	-	67013	67158	67013-67158::-	1947		EHV1_cage_C	2
1949	NC_001491.2	+	44584	44732	44584-44732::+	1948		EHV1_cage_B	1
1950	NC_001491.2	-	119312	119458	119312-119458::-	1949		EHV1_cage_C	1
1951	NC_001491.2	-	25688	25834	25688-25834::-	1950		EHV1_cage_A	1
1952	NC_001491.2	+	64483	64631	64483-64631::+	1951		EHV1_cage_C	1
1953	NC_001491.2	+	35904	36051	35904-36051::+	1952		EHV1_cage_C	1
1954	NC_001491.2	+	13563	13707	13563-13707::+	1953		EHV1_cage_A	1
1954	NC_001491.2	+	13563	13707	13563-13707::+	1953		EHV1_cage_B	1
1954	NC_001491.2	+	13563	13707	13563-13707::+	1953		EHV1_cage_C	1
1955	NC_001491.2	-	21487	21633	21487-21633::-	1954		EHV1_cage_C	1
1956	NC_001491.2	+	136600	136748	136600-136748::+	1955		EHV1_cage_B	2
1957	NC_001491.2	+	1637	1786	1637-1786::+	1956		EHV1_cage_B	1
1958	NC_001491.2	+	14094	14240	14094-14240::+	1957		EHV1_cage_C	2
1958	NC_001491.2	+	14094	14240	14094-14240::+	1957		EHV1_cage_A	2
1958	NC_001491.2	+	14094	14240	14094-14240::+	1957		EHV1_cage_B	1
1959	NC_001491.2	-	61111	61257	61111-61257::-	1958		EHV1_cage_A	1
1959	NC_001491.2	-	61111	61257	61111-61257::-	1958		EHV1_cage_C	1
1959	NC_001491.2	-	61111	61257	61111-61257::-	1958		EHV1_cage_B	2
1960	NC_001491.2	+	135939	136086	135939-136086::+	1959		EHV1_cage_C	1
1961	NC_001491.2	-	5627	5773	5627-5773::-	1960		EHV1_cage_B	1
1961	NC_001491.2	-	5627	5773	5627-5773::-	1960		EHV1_cage_C	1
1962	NC_001491.2	+	11986	12130	11986-12130::+	1961		EHV1_cage_B	1
1963	NC_001491.2	-	48152	48298	48152-48298::-	1962		EHV1_cage_C	1
1963	NC_001491.2	-	48152	48298	48152-48298::-	1962		EHV1_cage_A	1
1963	NC_001491.2	-	48152	48298	48152-48298::-	1962		EHV1_cage_B	1
1964	NC_001491.2	-	106301	106443	106301-106443::-	1963		EHV1_cage_B	1
1965	NC_001491.2	+	136023	136171	136023-136171::+	1964		EHV1_cage_B	1
1966	NC_001491.2	-	125492	125643	125492-125643::-	1965		EHV1_cage_A	1
1967	NC_001491.2	+	62845	62992	62845-62992::+	1966		EHV1_cage_B	1
1968	NC_001491.2	+	127465	127612	127465-127612::+	1967		EHV1_cage_B	1
1969	NC_001491.2	-	112160	112306	112160-112306::-	1968		EHV1_cage_A	1
1969	NC_001491.2	-	112160	112306	112160-112306::-	1968		EHV1_cage_C	1
1970	NC_001491.2	-	4172	4310	4172-4310::-	1969		EHV1_cage_A	1
1971	NC_001491.2	-	51947	52095	51947-52095::-	1970		EHV1_cage_B	2
1972	NC_001491.2	+	1176	1294	1176-1294::+	1971		EHV1_cage_C	1
1973	NC_001491.2	+	79398	79544	79398-79544::+	1972		EHV1_cage_C	1
1974	NC_001491.2	+	126684	126831	126684-126831::+	1973		EHV1_cage_B	1
1975	NC_001491.2	+	58338	58485	58338-58485::+	1974		EHV1_cage_C	1
1975	NC_001491.2	+	58338	58485	58338-58485::+	1974		EHV1_cage_B	1
1976	NC_001491.2	+	9711	9857	9711-9857::+	1975		EHV1_cage_C	1
1976	NC_001491.2	+	9711	9857	9711-9857::+	1975		EHV1_cage_B	1
1977	NC_001491.2	+	10054	10200	10054-10200::+	1976		EHV1_cage_C	1
1978	NC_001491.2	-	114000	114103	114000-114103::-	1977		EHV1_cage_A	1
1979	NC_001491.2	+	90656	90802	90656-90802::+	1978		EHV1_cage_B	1
1979	NC_001491.2	+	90656	90802	90656-90802::+	1978		EHV1_cage_C	1
1979	NC_001491.2	+	90656	90802	90656-90802::+	1978		EHV1_cage_A	1
1980	NC_001491.2	-	74043	74187	74043-74187::-	1979		EHV1_cage_B	1
1981	NC_001491.2	+	122502	122645	122502-122645::+	1980		EHV1_cage_A	1
1982	NC_001491.2	-	91179	91325	91179-91325::-	1981		EHV1_cage_C	2
1983	NC_001491.2	+	15082	15227	15082-15227::+	1982		EHV1_cage_A	1
1984	NC_001491.2	+	92378	92525	92378-92525::+	1983		EHV1_cage_B	3
1984	NC_001491.2	+	92378	92525	92378-92525::+	1983		EHV1_cage_A	4
1985	NC_001491.2	+	135562	135706	135562-135706::+	1984		EHV1_cage_C	2
1985	NC_001491.2	+	135562	135706	135562-135706::+	1984		EHV1_cage_B	3
1985	NC_001491.2	+	135562	135706	135562-135706::+	1984		EHV1_cage_A	1
1986	NC_001491.2	+	17982	18127	17982-18127::+	1985		EHV1_cage_A	1
1987	NC_001491.2	-	93627	93773	93627-93773::-	1986		EHV1_cage_A	1
1988	NC_001491.2	+	74722	74868	74722-74868::+	1987		EHV1_cage_C	1
1989	NC_001491.2	-	50134	50279	50134-50279::-	1988		EHV1_cage_C	1
1990	NC_001491.2	-	25578	25724	25578-25724::-	1989		EHV1_cage_A	1
1991	NC_001491.2	+	130022	130166	130022-130166::+	1990		EHV1_cage_B	1
1992	NC_001491.2	+	55655	55803	55655-55803::+	1991		EHV1_cage_B	1
1993	NC_001491.2	+	51136	51282	51136-51282::+	1992		EHV1_cage_B	2
1993	NC_001491.2	+	51136	51282	51136-51282::+	1992		EHV1_cage_A	2
1994	NC_001491.2	+	126875	127021	126875-127021::+	1993		EHV1_cage_C	1
1995	NC_001491.2	+	119134	119282	119134-119282::+	1994		EHV1_cage_A	1
1996	NC_001491.2	-	69964	70111	69964-70111::-	1995		EHV1_cage_B	1
